id,title,creator,date,location,image,source,subject
Q63952930,Portrait de la duchesse de Feltre et de ses enfants,François-Xavier Fabre,1810,musée Marmottan Monet,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois-Xavier%2520Fabre%2520-%2520Portrait%2520de%2520la%2520duchesse%2520de%2520Feltre%2520et%2520de%2520ses%2520enfants%2520-%2520Mus%25C3%25A9e%2520Marmottan-Monet.jpg,https://www.wikidata.org/wiki/Q63952930,Marie-Françoise Zaepffel
Q136002188,Portrait d'Alexandrine Isabey,Louis-André-Gabriel Bouchet,1810,,https://commons.wikimedia.org/wiki/Special:FilePath/Alexandrine%2520Isabey%2520by%2520L.-A.-G.%2520Bouchet.png,https://www.wikidata.org/wiki/Q136002188,Alexandrine Isabey
Q136001768,"Portrait de Louise Simone, dite Lucy Isabey",Louis-André-Gabriel Bouchet,1810,,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Lucie%2520Isabey%252C%2520Madame%2520Collon%2520%25281795-%253F%2529%252C%2520full-length%252C%2520in%2520a%2520garden%2520-%2520by%2520Louis-Andre-Gabriel%2520Bouchet.jpg,https://www.wikidata.org/wiki/Q136001768,Louise Simone Isabey
Q98638228,Madame Merlin au châle jaune,Anne-Louis Girodet,1810,,https://commons.wikimedia.org/wiki/Special:FilePath/Girodet-Trioson%2520-%2520Madame%2520Merlin%2520au%2520ch%25C3%25A2le%2520jaune%2520%2528Marie-Fran%25C3%25A7oise-Claudine%2520Tricard%2529.jpg,https://www.wikidata.org/wiki/Q98638228,Marie-Françoise-Claudine Tricard
Q24691054,Portrait de Maria Urszula Krasińska née Radziwiłł.,Robert Lefèvre,1810,réserves,https://commons.wikimedia.org/wiki/Special:FilePath/Lef%25C3%25A8vre%2520Maria%2520Urszula%2520Krasi%25C5%2584ska.jpg,https://www.wikidata.org/wiki/Q24691054,Maria Urszula Krasińska
Q29855741,L'Impératrice Marie-Louise,François Gérard,1810,salle 935,https://commons.wikimedia.org/wiki/Special:FilePath/L%2527imp%25C3%25A9ratriceMarie-Louise.jpg,https://www.wikidata.org/wiki/Q29855741,Marie-Louise d'Autriche
Q115477115,"Arrivée de l'archiduchesse Marie-Louise à Compiègne, 28 mars 1810",Pauline Auzou,1810,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Arriv%25C3%25A9e%2520de%2520l%2527imp%25C3%25A9ratrice%2520Marie-Louise%2520%25C3%25A0%2520Compi%25C3%25A8gne.jpg,https://www.wikidata.org/wiki/Q115477115,Marie-Louise d'Autriche
Q3208312,La Distribution des aigles,Jacques-Louis David,1810,salle du Sacre,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%2520Louis%2520David%2520-%2520Serment%2520de%2520l%2527arm%25C3%25A9e%2520fait%2520%25C3%25A0%2520l%2527Empereur%2520apr%25C3%25A8s%2520la%2520distribution%2520des%2520aigles%252C%25205%2520d%25C3%25A9cembre%25201804%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q3208312,Élisa Bonaparte
Q46038484,Elisa Bonaparte et sa fille Elisa Napoléone dans les jardins Boboli à Florence,François Gérard,1810,musée napoléonien de Rome,https://commons.wikimedia.org/wiki/Special:FilePath/Elisa%2520Bonaparte%2520with%2520her%2520daughter%2520Napoleona%2520Baciocchi%2520-%2520Fran%25C3%25A7ois%2520G%25C3%25A9rard%2520-%2520Google%2520Cultural%2520Institute.jpg,https://www.wikidata.org/wiki/Q46038484,Élisa Bonaparte
Q29855784,Diane et Endymion,Jean-Bruno Gassies,1810,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29855784,Diane
Q99386158,Ulysse démasquant Circé,Jean-Philibert Dumet,1810,musée des Beaux-Arts d'Orléans,https://commons.wikimedia.org/wiki/Special:FilePath/Orl%25C3%25A9ans%2520-%2520mus%25C3%25A9e%2520des%2520beaux-arts%2520%252869%2529.jpg,https://www.wikidata.org/wiki/Q99386158,Circé
Q29855485,Andromaque et Pyrrhus,Pierre-Narcisse Guérin,1810,salle 701,https://commons.wikimedia.org/wiki/Special:FilePath/Gu%25C3%25A9rin%2520Andromaque%2520et%2520Pyrrhus%25201810.jpg,https://www.wikidata.org/wiki/Q29855485,Hermione
Q22961949,Andromaque et Pyrrhus,Pierre-Narcisse Guérin,1810,musée des Beaux-Arts de Bordeaux,https://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Narcisse%2520Gu%25C3%25A9rin%2520-%2520Andromaque%2520et%2520Pyrrhus%2520%2528Bx%2520E%2520665%2529.jpg,https://www.wikidata.org/wiki/Q22961949,Hermione
Q116701252,Cassandre implorant la vengeance de Minerve contre Ajax,Jérôme-Martin Langlois,1810,musée des Beaux-Arts de Chambéry,https://commons.wikimedia.org/wiki/Special:FilePath/J%25C3%25A9rome%2520Martin%2520Langlois%2520the%2520Younger%2520%25E2%2580%2593%2520Cassandra%2520Imploring%2520the%2520Vengeance%2520of%2520Minerva%2520against%2520Ajax.jpeg,https://www.wikidata.org/wiki/Q116701252,Cassandre
Q134960118,Dibutade venant visiter le portrait de son amant et y déposer des fleurs,Jeanne-Élisabeth Chaudet,1810,,,https://www.wikidata.org/wiki/Q134960118,Callirrhoé
Q71828535,Portrait de jeune femme,François Gérard,1810,musée Marmottan Monet,https://commons.wikimedia.org/wiki/Special:FilePath/Desiree%2520Clary.jpg,https://www.wikidata.org/wiki/Q71828535,Désirée Clary
Q52145344,,Jean-Louis Ducis,1810,Attingham Park,https://commons.wikimedia.org/wiki/Special:FilePath/Louis%2520Ducis%2520%25281775-1847%2529%2520-%2520Caroline-Marie%2520Bonaparte%2520%25281782%25E2%2580%25931839%2529%252C%2520Caroline%2520Murat%252C%2520Queen%2520of%2520Naples%2520-%2520608957%2520-%2520National%2520Trust.jpg,https://www.wikidata.org/wiki/Q52145344,Caroline Bonaparte
Q43257379,,Jean-Baptiste Jacques Augustin,1810,Nationalmuseum,,https://www.wikidata.org/wiki/Q43257379,Caroline Bonaparte
Q65178167,"Marie-Annuciade-Caroline Bonaparte, reine de Naples, au palais de l'Elysée (1782-1839)",François Gérard,1810,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/CarolineElysee.jpg,https://www.wikidata.org/wiki/Q65178167,Caroline Bonaparte
Q3208312,La Distribution des aigles,Jacques-Louis David,1810,salle du Sacre,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%2520Louis%2520David%2520-%2520Serment%2520de%2520l%2527arm%25C3%25A9e%2520fait%2520%25C3%25A0%2520l%2527Empereur%2520apr%25C3%25A8s%2520la%2520distribution%2520des%2520aigles%252C%25205%2520d%25C3%25A9cembre%25201804%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q3208312,Caroline Bonaparte
Q85839291,,René Théodore Berthon,1810,Musée d'Art et jardins Cummer,,https://www.wikidata.org/wiki/Q85839291,Pauline Bonaparte
Q19013220,,Salomon-Guillaume Counis,1810,galerie des Offices,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Pauline%2520by%2520Salomon%2520Guillaume%2520Counis.jpg,https://www.wikidata.org/wiki/Q19013220,Pauline Bonaparte
Q3208312,La Distribution des aigles,Jacques-Louis David,1810,salle du Sacre,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%2520Louis%2520David%2520-%2520Serment%2520de%2520l%2527arm%25C3%25A9e%2520fait%2520%25C3%25A0%2520l%2527Empereur%2520apr%25C3%25A8s%2520la%2520distribution%2520des%2520aigles%252C%25205%2520d%25C3%25A9cembre%25201804%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q3208312,Pauline Bonaparte
Q23499671,L'Aurore et Céphale,Pierre-Narcisse Guérin,1810,salle 702,https://commons.wikimedia.org/wiki/Special:FilePath/Gu%25C3%25A9rin-amouretomphale.jpg,https://www.wikidata.org/wiki/Q23499671,Aurore
Q93834716,Portrait de Marceline Desbordes-Valmore,Constant Joseph Desbordes,1810,musée de la Chartreuse,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520de%2520Marceline%2520Desbordes%2520%2528cropped%2529.jpg,https://www.wikidata.org/wiki/Q93834716,Marceline Desbordes-Valmore
Q59248135,"Marie-Thérèse-Charlotte de France, duchesse d'Angoulême, dite Madame Royale (1778-1851)",Antoine-Jean Gros,1810,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Royale.jpg,https://www.wikidata.org/wiki/Q59248135,Marie-Thérèse de France
Q111159150,Napoléone-Elisa Bacciochi,Marie-Guillemine Benoist,1810,musée national du Château de Fontainebleau,https://commons.wikimedia.org/wiki/Special:FilePath/Napoleona%2520Elisa%2520Baciocchi%2520by%2520Benoist.jpg,https://www.wikidata.org/wiki/Q111159150,Élisa Napoléone Baciocchi
Q46038484,Elisa Bonaparte et sa fille Elisa Napoléone dans les jardins Boboli à Florence,François Gérard,1810,musée napoléonien de Rome,https://commons.wikimedia.org/wiki/Special:FilePath/Elisa%2520Bonaparte%2520with%2520her%2520daughter%2520Napoleona%2520Baciocchi%2520-%2520Fran%25C3%25A7ois%2520G%25C3%25A9rard%2520-%2520Google%2520Cultural%2520Institute.jpg,https://www.wikidata.org/wiki/Q46038484,Élisa Napoléone Baciocchi
Q123014992,Portrait de la reine Hortense de Hollande,Jean-Baptiste Regnault,1810,château de Malmaison,https://commons.wikimedia.org/wiki/Special:FilePath/Regnault%2520-%2520Hortense%2520de%2520Beauharnais%252C%2520Malmaison.jpg,https://www.wikidata.org/wiki/Q123014992,Hortense de Beauharnais
Q3208312,La Distribution des aigles,Jacques-Louis David,1810,salle du Sacre,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%2520Louis%2520David%2520-%2520Serment%2520de%2520l%2527arm%25C3%25A9e%2520fait%2520%25C3%25A0%2520l%2527Empereur%2520apr%25C3%25A8s%2520la%2520distribution%2520des%2520aigles%252C%25205%2520d%25C3%25A9cembre%25201804%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q3208312,Hortense de Beauharnais
Q106936935,Phèdre jugée aux enfers,Pierre Félix Trezel,1810,musée Baron-Martin,,https://www.wikidata.org/wiki/Q106936935,Phèdre
Q116272514,Portrait de Madame Récamier,Jacques-Louis David,1810,château-musée de Boulogne-sur-Mer,https://commons.wikimedia.org/wiki/Special:FilePath/Juliette%2520R%25C3%25A9camier%2520%25281777-1849%2529%2520D.jpg,https://www.wikidata.org/wiki/Q116272514,Juliette Récamier
Q115522184,Henri IV chez Gabrielle d’Estrées,Fleury François Richard,1810,musée des Beaux-Arts de Lyon,https://commons.wikimedia.org/wiki/Special:FilePath/Henri%2520IV%2520chez%2520Gabrielle%2520d%2527Estr%25C3%25A9es-Fleury%2520Fran%25C3%25A7ois%2520Richard-MBA-Lyon%25202014.jpeg,https://www.wikidata.org/wiki/Q115522184,Gabrielle d'Estrées
Q3208312,La Distribution des aigles,Jacques-Louis David,1810,salle du Sacre,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%2520Louis%2520David%2520-%2520Serment%2520de%2520l%2527arm%25C3%25A9e%2520fait%2520%25C3%25A0%2520l%2527Empereur%2520apr%25C3%25A8s%2520la%2520distribution%2520des%2520aigles%252C%25205%2520d%25C3%25A9cembre%25201804%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q3208312,Julie Clary
Q1978815,La Grande Odalisque,Jean-Auguste Dominique Ingres,1810,salle 702,https://commons.wikimedia.org/wiki/Special:FilePath/La%2520grande%2520odalisque%2520-%2520Jean-Auguste%2520Dominique%2520Ingres%2520-%2520Mus%25C3%25A9e%2520du%2520Louvre%2520Peintures%2520RF%25201158.jpg,https://www.wikidata.org/wiki/Q1978815,
Q72197543,,François Gérard,1810,palais de Caserte,https://commons.wikimedia.org/wiki/Special:FilePath/Ritratto%2520di%2520Madama%2520Letizia.jpg,https://www.wikidata.org/wiki/Q72197543,Maria-Letizia Bonaparte
Q28822826,Mesdemoiselles Françoise-Élisabeth et Gaspard-Pauline Mollien,Georges Rouget,1811,salle 551,https://commons.wikimedia.org/wiki/Special:FilePath/Rouget%2520-%2520Fran%25C3%25A7oise-%25C3%2589lisabeth%2520%2528n%25C3%25A9e%2520en%25201783%2529%2520et%2520Gaspard-Pauline%2520Mollien%2520%25281785-1864%2529.jpg,https://www.wikidata.org/wiki/Q28822826,Gaspard-Pauline Mollien
Q63433197,Portrait de madame Élise Voïart,Constance Mayer,1811,musée des Beaux-Arts de Nancy,https://commons.wikimedia.org/wiki/Special:FilePath/Mayer-elisa-voiart.jpg,https://www.wikidata.org/wiki/Q63433197,Élise Voïart
Q111220819,Portrait de madame Élise Voïart,Constance Mayer,1811,musée des Beaux-Arts de Nancy,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520d%2527Elise%2520Vo%25C3%25AFart%2520par%2520Constance%2520Mayer.jpg,https://www.wikidata.org/wiki/Q111220819,Élise Voïart
Q88588334,,Pierre-Paul Prud'hon,1811,Wallace Collection,https://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Paul%2520Prud%2527hon%2520005.jpg,https://www.wikidata.org/wiki/Q88588334,Vénus
Q97643471,Portrait de la Duchesse de Bassano,Jean-Baptiste Isabey,1811,musée Cognacq-Jay,https://commons.wikimedia.org/wiki/Special:FilePath/Isabey%252C%2520Jean-Baptiste%2520-%2520Portrait%2520de%2520la%2520Duchesse%2520de%2520Bassano%2520-%2520J790%2520-%2520Mus%25C3%25A9e%2520Cognacq-Jay.jpg,https://www.wikidata.org/wiki/Q97643471,Marie-Madeleine Lejéas
Q69495960,"L'Impératrice Marie-Louise veillant sur le sommeil du Roi de Rome, 1811",Joseph Franque,1811,,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2520von%2520%25C3%2596sterreich%2520Napoleon%2520Zweite.jpg,https://www.wikidata.org/wiki/Q69495960,Marie-Louise d'Autriche
Q17582581,Tu Marcellus Eris,Jean-Auguste Dominique Ingres,1811,musée des Augustins de Toulouse,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%2520INGRES%2520-%2520Tu%2520Marcellus%2520Eris%2520-%2520Mus%25C3%25A9e%2520des%2520Augustins%2520-%2520RO%2520124.jpg,https://www.wikidata.org/wiki/Q17582581,Livie
Q941416,Jupiter et Thétis,Jean-Auguste Dominique Ingres,1811,musée Granet,https://commons.wikimedia.org/wiki/Special:FilePath/J%25C3%25BApiter%2520y%2520Tetis%252C%2520por%2520Dominique%2520Ingres.jpg,https://www.wikidata.org/wiki/Q941416,Thétis
Q16038636,Portrait de Madame Panckoucke,Jean-Auguste Dominique Ingres,1811,salle 714,https://commons.wikimedia.org/wiki/Special:FilePath/Mme%2520Panckoucke.jpg,https://www.wikidata.org/wiki/Q16038636,Cécile Panckoucke
Q71828526,Portrait de Caroline Murat devant la baie de Naples,François Gérard,1811,fondation Dosne-Thiers,https://commons.wikimedia.org/wiki/Special:FilePath/Carolinenaples.jpg,https://www.wikidata.org/wiki/Q71828526,Caroline Bonaparte
Q18599195,,Élisabeth Vigée Le Brun,1811,Nationalmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520a%2520Young%2520Lady%2520as%2520Flora%2520%2528%25C3%2589lisabeth%2520Louise%2520Vig%25C3%25A9e-Lebrun%2529%2520-%2520Nationalmuseum%2520-%252019247.tif,https://www.wikidata.org/wiki/Q18599195,Flore
Q111508718,Mlle Raucourt dans son costume d'Agrippine,Adèle Romany,1812,Bibliothèque-musée de la Comédie-Française,https://commons.wikimedia.org/wiki/Special:FilePath/Mlle.%2520Raucourt.jpg,https://www.wikidata.org/wiki/Q111508718,Mademoiselle Raucourt
Q29864684,Apotheose de Napoléon Ier,Jean Simon Berthélemy,1812,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29864684,Renommée
Q111977352,"Adieux de Marie-Louise à sa famille, 13 mars 1810",Pauline Auzou,1812,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2527s%2520farewell%2520to%2520her%2520family.jpg,https://www.wikidata.org/wiki/Q111977352,Marie-Léopoldine d'Autriche
Q123360185,"Marie, comtesse Walewska (1786-1817)",François Gérard,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%252C%2520comtesse%2520Walewska%2520%25281786-1817%2529.jpg,https://www.wikidata.org/wiki/Q123360185,Marie Walewska
Q20198797,"Portrait de Laure-Emilie-Felicite David, La Baronne Meunier",Jacques-Louis David,1812,Legion of Honor,https://commons.wikimedia.org/wiki/Special:FilePath/Laura-Emile-Felicite%2520David%252C%2520Baronne%2520Meunier%252C%2520by%2520Jacques-Louis%2520David%252C%2520France%252C%25201812%252C%2520oil%2520on%2520canvas%2520-%2520California%2520Palace%2520of%2520the%2520Legion%2520of%2520Honor%2520-%2520DSC07762.JPG,https://www.wikidata.org/wiki/Q20198797,Laure Émilie Félicité David
Q98500605,,François Gérard,1812,Institut d'Histoire et d'Art d'Albany,https://commons.wikimedia.org/wiki/Special:FilePath/Aglae%2520Ney.jpg,https://www.wikidata.org/wiki/Q98500605,Aglaé Auguié
Q111977352,"Adieux de Marie-Louise à sa famille, 13 mars 1810",Pauline Auzou,1812,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2527s%2520farewell%2520to%2520her%2520family.jpg,https://www.wikidata.org/wiki/Q111977352,Marie Anne d'Autriche
Q111977352,"Adieux de Marie-Louise à sa famille, 13 mars 1810",Pauline Auzou,1812,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2527s%2520farewell%2520to%2520her%2520family.jpg,https://www.wikidata.org/wiki/Q111977352,Caroline de Habsbourg-Lorraine
Q15731375,Lecture de la tragédie de L'Orphelin de la Chine de Voltaire dans le salon de Madame Geoffrin,Anicet Charles Gabriel Lemonnier,1812,musée national de Malmaison et Bois-Préau,https://commons.wikimedia.org/wiki/Special:FilePath/Les%2520salons%2520au%2520XVIIIe%2520si%25C3%25A8cle%2520-%2520Histoire%2520Image.jpg,https://www.wikidata.org/wiki/Q15731375,Marie-Thérèse Rodet Geoffrin
Q70781089,,Jacques-Louis David,1812,Fogg Art Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Circle%2520of%2520Jacques-Louis%2520David%2520-%2520Calliope%2520Mourning%2520Homer%2520-%25201943.231%2520-%2520Fogg%2520Museum.jpg,https://www.wikidata.org/wiki/Q70781089,Calliope
Q70781089,,Jacques-Louis David,1812,musées d'art de Harvard,https://commons.wikimedia.org/wiki/Special:FilePath/Circle%2520of%2520Jacques-Louis%2520David%2520-%2520Calliope%2520Mourning%2520Homer%2520-%25201943.231%2520-%2520Fogg%2520Museum.jpg,https://www.wikidata.org/wiki/Q70781089,Calliope
Q124802131,,François Gérard,1812,Schorr Collection,,https://www.wikidata.org/wiki/Q124802131,Cornelia Rossi Martinetti
Q19008799,Monsieur et Madame Mongez,Jacques-Louis David,1812,salle 935,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520Mongez-David.jpg,https://www.wikidata.org/wiki/Q19008799,Angélique Mongez
Q63460853,"La duchesse de la Vallière au carmel, donnant des instructions de piété à sa fille Mademoiselle de Blois",Sophie Lemire,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%2520Lemire%2520-%2520Madame%2520de%2520la%2520Valliere%2520giving%2520instruction%2520in%2520piety%2520to%2520her%2520daughter%2520Mlle%2520de%2520Blois.jpg,https://www.wikidata.org/wiki/Q63460853,Marie Anne de Bourbon
Q111977352,"Adieux de Marie-Louise à sa famille, 13 mars 1810",Pauline Auzou,1812,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2527s%2520farewell%2520to%2520her%2520family.jpg,https://www.wikidata.org/wiki/Q111977352,Marie-Clémentine de Habsbourg
Q124419536,"Portrait présumé de Charlotte Martner, son mari, le personnel de la maison et une hôte dans une salle à manger à Fort-de-France, Martinique",Charlotte Martner,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520pr%25C3%25A9sum%25C3%25A9%2520de%2520Charlotte%2520Martner%252C%2520son%2520mari%252C%2520le%2520personnel%2520de%2520la%2520maison%2520et%2520une%2520h%25C3%25B4te.jpg,https://www.wikidata.org/wiki/Q124419536,Charlotte Martner
Q29855620,Louise Vernet enfant,Théodore Géricault,1812,salle 941,https://commons.wikimedia.org/wiki/Special:FilePath/Th%25C3%25A9odore%2520g%25C3%25A9ricault%252C%2520ritratto%2520di%2520luisa%2520vernet%252C%2520figlia%2520del%2520pittore%2520horace%2520vernet%252C%25201818%2520ca.%252001.jpg,https://www.wikidata.org/wiki/Q29855620,Louise Vernet
Q110907793,,Robert Lefèvre,1812,musée Glauco-Lombardi,https://commons.wikimedia.org/wiki/Special:FilePath/Lefevre%2520Maria%2520Luigia.jpg,https://www.wikidata.org/wiki/Q110907793,Marie-Louise d'Autriche
Q59248132,"Napoléon présente le roi de Rome aux dignitaires de l'Empire, 20 mars 1811",Georges Rouget,1812,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Rouget%2520-%2520Napol%25C3%25A9on%2520Ier%2520pr%25C3%25A9sente%2520le%2520roi%2520de%2520Rome%2520aux%2520dignitaires%2520de%2520l%2527Empire%2520%252820%2520mars%25201811%2529.jpg,https://www.wikidata.org/wiki/Q59248132,Marie-Louise d'Autriche
Q71828538,Marie-Louise en grand costume,François Gérard,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2520Empress.jpg,https://www.wikidata.org/wiki/Q71828538,Marie-Louise d'Autriche
Q111159492,Portrait de l'impératrice Marie-Louise,Marie-Guillemine Benoist,1812,musée national du Château de Fontainebleau,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Louise%252C%2520Empress%2520of%2520French.jpg,https://www.wikidata.org/wiki/Q111159492,Marie-Louise d'Autriche
Q111977352,"Adieux de Marie-Louise à sa famille, 13 mars 1810",Pauline Auzou,1812,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2527s%2520farewell%2520to%2520her%2520family.jpg,https://www.wikidata.org/wiki/Q111977352,Marie-Louise d'Autriche
Q115652253,"Portrait de Louise de Stolberg, comtesse d'Albany (1752-1824)",François-Xavier Fabre,1812,musée Fabre,https://commons.wikimedia.org/wiki/Special:FilePath/Montpellier%2520Louise%25201812.jpg,https://www.wikidata.org/wiki/Q115652253,Louise de Stolberg-Gedern
Q98744676,Thésée et Ariane,Antoinette Béfort,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Antoinette%2520B%25C3%25A9fort%2520-%2520Theseus%2520and%2520Ariadne%25202.jpg,https://www.wikidata.org/wiki/Q98744676,Ariane
Q55171511,,François Gérard,1812,palais Fesch,https://commons.wikimedia.org/wiki/Special:FilePath/CarolineMurat.jpg,https://www.wikidata.org/wiki/Q55171511,Caroline Bonaparte
Q29840544,Noces d'hébé et d'Hercule,Pierre-Paul Prud'hon,1812,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29840544,Hébé
Q27975009,,Firmin Massot,1812,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Firmin%2520Massot%2520-%2520Jos%25C3%25A9phine%2520de%2520France%2520full.jpeg,https://www.wikidata.org/wiki/Q27975009,Joséphine de Beauharnais
Q65183594,Portrait de l'Impératrice Joséphine,Firmin Massot,1812,musée national de Malmaison et Bois-Préau,https://commons.wikimedia.org/wiki/Special:FilePath/Josephine%2520by%2520Massot.jpg,https://www.wikidata.org/wiki/Q65183594,Joséphine de Beauharnais
Q123018007,Portrait de l'Impératrice Joséphine de France,Firmin Massot,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Firmin%2520Massot%2520-%2520Jos%25C3%25A9phine%2520de%2520France.jpg,https://www.wikidata.org/wiki/Q123018007,Joséphine de Beauharnais
Q63460853,"La duchesse de la Vallière au carmel, donnant des instructions de piété à sa fille Mademoiselle de Blois",Sophie Lemire,1812,,https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%2520Lemire%2520-%2520Madame%2520de%2520la%2520Valliere%2520giving%2520instruction%2520in%2520piety%2520to%2520her%2520daughter%2520Mlle%2520de%2520Blois.jpg,https://www.wikidata.org/wiki/Q63460853,Louise de La Vallière
Q99780171,,Jean-Baptiste Isabey,1813,musée napoléonien de Rome,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%2520Isabey%2520001.jpg,https://www.wikidata.org/wiki/Q99780171,Christine Boyer
Q94106301,"Portrait de Claire Élisabeth de Vergennes, Comtesse de Rémusat",Guillaume Descamps,1813,château de Malmaison,https://commons.wikimedia.org/wiki/Special:FilePath/Comtesse%2520de%2520R%25C3%25A9musat%2520-.jpg,https://www.wikidata.org/wiki/Q94106301,Claire Élisabeth de Vergennes
Q15615000,Portrait de Charlotte David,Jacques-Louis David,1813,National Gallery of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520David%2520by%2520Jacques-Louis%2520David%252C%25201813%252C%2520oil%2520on%2520canvas%2520-%2520National%2520Gallery%2520of%2520Art%252C%2520Washington%2520-%2520DSC09988.JPG,https://www.wikidata.org/wiki/Q15615000,Charlotte David
Q65097420,"Marie-Louise, impératrice des Français et le roi de Rome",François Gérard,1813,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520Pascal%2520Simon%2520G%25C3%25A9rard%2520004.jpg,https://www.wikidata.org/wiki/Q65097420,Marie-Louise d'Autriche
Q115669515,"Marie-Louise d'Autriche, impératrice des Français (1791-1847)",Robert Lefèvre,1813,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%252C%2520Empress%2520of%2520the%2520French%2520and%2520Duchess%2520of%2520Parma.jpg,https://www.wikidata.org/wiki/Q115669515,Marie-Louise d'Autriche
Q130246961,"Maria-Letizia Bonaparte, née Ramolino, Madame Mère (1753-1836)",Robert Lefèvre,1813,musée de la Maison Bonaparte,https://commons.wikimedia.org/wiki/Special:FilePath/Robert%2520lefevre%252C%2520ritratto%2520di%2520letizia%2520bonaparte%2520in%2520abito%2520di%2520corte%252C%25201810%2520ca.jpg,https://www.wikidata.org/wiki/Q130246961,Maria-Letizia Bonaparte
Q79151170,Letizia Bonaparte (Madame Mère),Robert Lefèvre,1813,musée napoléonien de Rome,https://commons.wikimedia.org/wiki/Special:FilePath/Robert%2520Lef%25C3%25A8vre%2520001.jpg,https://www.wikidata.org/wiki/Q79151170,Maria-Letizia Bonaparte
Q115694490,"Eugénie-Bernardine-Désirée Clary, reine de Suède (1781-1860)",François Gérard,1813,,https://commons.wikimedia.org/wiki/Special:FilePath/D%25C3%25A9sir%25C3%25A9e-Clary.jpg,https://www.wikidata.org/wiki/Q115694490,Désirée Clary
Q80113967,,Robert Lefèvre,1813,musée d'Art Fuji de Tokyo,,https://www.wikidata.org/wiki/Q80113967,Caroline Bonaparte
Q18781766,Henri IV et ses enfants,Pierre Révoil,1813,musée national et domaine du château de Pau,https://commons.wikimedia.org/wiki/Special:FilePath/Henri%2520IV%2520et%2520ses%2520enfants.jpg,https://www.wikidata.org/wiki/Q18781766,Marie de Médicis
Q123148185,"Portrait de Hortense de Beauharnais, reine de Hollande, en buste, de 3/4 à droite, en costume moyen-âgeux bleu à collerette blanche, sur fond de ruines gothiques",Pauline Augustin,1813,Réserve des miniatures,,https://www.wikidata.org/wiki/Q123148185,Hortense de Beauharnais
Q123148182,Portrait de la reine Hortense,Louise Weyler-Kugler,1813,Réserve des miniatures,,https://www.wikidata.org/wiki/Q123148182,Hortense de Beauharnais
